Analyzing: /home/salvador/Descargas/BiRefNet_HR-general-epoch_230.pth

--- PyTorch Model State Dict ---
Key                                                                               |                     Shape |    Num Elements | SHA256 (start)
bb.layers.2.blocks.16.attn.proj.bias                                              |                     [768] |             768 | cbd68937
bb.layers.2.blocks.16.norm2.weight                                                |                     [768] |             768 | bc2c6f85
bb.layers.2.blocks.16.norm2.bias                                                  |                     [768] |             768 | 56590f37
bb.layers.2.blocks.16.mlp.fc1.weight                                              |               [3072, 768] |       2,359,296 | 1bd021a0
bb.layers.2.blocks.16.mlp.fc1.bias                                                |                    [3072] |           3,072 | ab9943f7
bb.layers.2.blocks.16.mlp.fc2.weight                                              |               [768, 3072] |       2,359,296 | a8d04bbc
bb.layers.2.blocks.16.mlp.fc2.bias                                                |                     [768] |             768 | fb8eda85
bb.layers.2.blocks.17.norm1.weight                                                |                     [768] |             768 | 37c09d3c
bb.layers.2.blocks.17.norm1.bias                                                  |                     [768] |             768 | 89eaa0c8
bb.layers.2.blocks.17.attn.relative_position_bias_table                           |                 [529, 24] |          12,696 | 094b301e
bb.layers.2.blocks.17.attn.relative_position_index                                |                [144, 144] |          20,736 | 66d081f9
bb.layers.2.blocks.17.attn.qkv.weight                                             |               [2304, 768] |       1,769,472 | 278cb378
bb.layers.2.blocks.17.attn.qkv.bias                                               |                    [2304] |           2,304 | 83c108ea
bb.layers.2.blocks.17.attn.proj.weight                                            |                [768, 768] |         589,824 | 3e0bfe3d
bb.layers.2.blocks.17.attn.proj.bias                                              |                     [768] |             768 | d0a7bcb7
bb.layers.2.blocks.17.norm2.weight                                                |                     [768] |             768 | 8be758bc
bb.layers.2.blocks.17.norm2.bias                                                  |                     [768] |             768 | 9a2ba852
bb.layers.2.blocks.17.mlp.fc1.weight                                              |               [3072, 768] |       2,359,296 | bd5e3506
bb.layers.2.blocks.17.mlp.fc1.bias                                                |                    [3072] |           3,072 | 55748a4d
bb.layers.2.blocks.17.mlp.fc2.weight                                              |               [768, 3072] |       2,359,296 | c9006150
bb.layers.2.blocks.17.mlp.fc2.bias                                                |                     [768] |             768 | 15e43cca
bb.layers.2.downsample.reduction.weight                                           |              [1536, 3072] |       4,718,592 | 3c4cb0f6
bb.layers.2.downsample.norm.weight                                                |                    [3072] |           3,072 | b1c4d5e1
bb.layers.2.downsample.norm.bias                                                  |                    [3072] |           3,072 | fd298222
bb.layers.3.blocks.0.norm1.weight                                                 |                    [1536] |           1,536 | 43155a04
bb.layers.3.blocks.0.norm1.bias                                                   |                    [1536] |           1,536 | 474cdbdc
bb.layers.3.blocks.0.attn.relative_position_bias_table                            |                 [529, 48] |          25,392 | 62b043c7
bb.layers.3.blocks.0.attn.relative_position_index                                 |                [144, 144] |          20,736 | 66d081f9
bb.layers.3.blocks.0.attn.qkv.weight                                              |              [4608, 1536] |       7,077,888 | fdc79f2f
bb.layers.3.blocks.0.attn.qkv.bias                                                |                    [4608] |           4,608 | c280f796
bb.layers.3.blocks.0.attn.proj.weight                                             |              [1536, 1536] |       2,359,296 | 94ce99f9
bb.layers.3.blocks.0.attn.proj.bias                                               |                    [1536] |           1,536 | 4568a94a
bb.layers.3.blocks.0.norm2.weight                                                 |                    [1536] |           1,536 | 8742f1d9
bb.layers.3.blocks.0.norm2.bias                                                   |                    [1536] |           1,536 | 79bb8975
bb.layers.3.blocks.0.mlp.fc1.weight                                               |              [6144, 1536] |       9,437,184 | f842b15e
bb.layers.3.blocks.0.mlp.fc1.bias                                                 |                    [6144] |           6,144 | 224aa97c
bb.layers.3.blocks.0.mlp.fc2.weight                                               |              [1536, 6144] |       9,437,184 | 42c20466
bb.layers.3.blocks.0.mlp.fc2.bias                                                 |                    [1536] |           1,536 | 3e2807ce
bb.layers.3.blocks.1.norm1.weight                                                 |                    [1536] |           1,536 | 5465403a
bb.layers.3.blocks.1.norm1.bias                                                   |                    [1536] |           1,536 | 59129f9c
bb.layers.3.blocks.1.attn.relative_position_bias_table                            |                 [529, 48] |          25,392 | 2d4c21ac
bb.layers.3.blocks.1.attn.relative_position_index                                 |                [144, 144] |          20,736 | 66d081f9
bb.layers.3.blocks.1.attn.qkv.weight                                              |              [4608, 1536] |       7,077,888 | 91f8d4fc
bb.layers.3.blocks.1.attn.qkv.bias                                                |                    [4608] |           4,608 | f30ca1ac
bb.layers.3.blocks.1.attn.proj.weight                                             |              [1536, 1536] |       2,359,296 | 4a80ee4c
bb.layers.3.blocks.1.attn.proj.bias                                               |                    [1536] |           1,536 | d09e4933
bb.layers.3.blocks.1.norm2.weight                                                 |                    [1536] |           1,536 | 2804e2e1
bb.layers.3.blocks.1.norm2.bias                                                   |                    [1536] |           1,536 | 44071cf5
bb.layers.3.blocks.1.mlp.fc1.weight                                               |              [6144, 1536] |       9,437,184 | 62fa8028
bb.layers.3.blocks.1.mlp.fc1.bias                                                 |                    [6144] |           6,144 | 8d239e0d
bb.layers.3.blocks.1.mlp.fc2.weight                                               |              [1536, 6144] |       9,437,184 | 4ededbf6
bb.layers.3.blocks.1.mlp.fc2.bias                                                 |                    [1536] |           1,536 | e7864af5
bb.norm0.weight                                                                   |                     [192] |             192 | 7fd41aae
bb.norm0.bias                                                                     |                     [192] |             192 | 3fa8f0b3
bb.norm1.weight                                                                   |                     [384] |             384 | baa1c9dc
bb.norm1.bias                                                                     |                     [384] |             384 | b4783d5b
bb.norm2.weight                                                                   |                     [768] |             768 | 0f272ea1
bb.norm2.bias                                                                     |                     [768] |             768 | cd9ea09d
bb.norm3.weight                                                                   |                    [1536] |           1,536 | 05234a49
bb.norm3.bias                                                                     |                    [1536] |           1,536 | 6ce514ec
squeeze_module.0.conv_in.weight                                                   |          [64, 5760, 3, 3] |       3,317,760 | 4c92a65c
squeeze_module.0.conv_in.bias                                                     |                      [64] |              64 | 82322167
squeeze_module.0.dec_att.aspp1.atrous_conv.offset_conv.weight                     |             [2, 64, 1, 1] |             128 | cad5efc4
squeeze_module.0.dec_att.aspp1.atrous_conv.offset_conv.bias                       |                       [2] |               2 | c077e801
squeeze_module.0.dec_att.aspp1.atrous_conv.modulator_conv.weight                  |             [1, 64, 1, 1] |              64 | 02d6d4e6
squeeze_module.0.dec_att.aspp1.atrous_conv.modulator_conv.bias                    |                       [1] |               1 | 7893607c
squeeze_module.0.dec_att.aspp1.atrous_conv.regular_conv.weight                    |           [256, 64, 1, 1] |          16,384 | 8496b0a0
squeeze_module.0.dec_att.aspp1.bn.weight                                          |                     [256] |             256 | 27417580
squeeze_module.0.dec_att.aspp1.bn.bias                                            |                     [256] |             256 | ccec4ca2
squeeze_module.0.dec_att.aspp1.bn.running_mean                                    |                     [256] |             256 | 182a565c
squeeze_module.0.dec_att.aspp1.bn.running_var                                     |                     [256] |             256 | 09319ea9
squeeze_module.0.dec_att.aspp1.bn.num_batches_tracked                             |                        [] |               1 | 62919499
squeeze_module.0.dec_att.aspp_deforms.0.atrous_conv.offset_conv.weight            |             [2, 64, 1, 1] |             128 | d3347437
squeeze_module.0.dec_att.aspp_deforms.0.atrous_conv.offset_conv.bias              |                       [2] |               2 | 50df129c
squeeze_module.0.dec_att.aspp_deforms.0.atrous_conv.modulator_conv.weight         |             [1, 64, 1, 1] |              64 | 3bfaf2ae
squeeze_module.0.dec_att.aspp_deforms.0.atrous_conv.modulator_conv.bias           |                       [1] |               1 | 002c5879
squeeze_module.0.dec_att.aspp_deforms.0.atrous_conv.regular_conv.weight           |           [256, 64, 1, 1] |          16,384 | 912c5fa4
squeeze_module.0.dec_att.aspp_deforms.0.bn.weight                                 |                     [256] |             256 | ed937685
squeeze_module.0.dec_att.aspp_deforms.0.bn.bias                                   |                     [256] |             256 | d5fa89b5
squeeze_module.0.dec_att.aspp_deforms.0.bn.running_mean                           |                     [256] |             256 | d8695a45
squeeze_module.0.dec_att.aspp_deforms.0.bn.running_var                            |                     [256] |             256 | c5eeea9b
squeeze_module.0.dec_att.aspp_deforms.0.bn.num_batches_tracked                    |                        [] |               1 | 62919499
squeeze_module.0.dec_att.aspp_deforms.1.atrous_conv.offset_conv.weight            |            [18, 64, 3, 3] |          10,368 | 09b5fdc3
squeeze_module.0.dec_att.aspp_deforms.1.atrous_conv.offset_conv.bias              |                      [18] |              18 | 0f54d982
squeeze_module.0.dec_att.aspp_deforms.1.atrous_conv.modulator_conv.weight         |             [9, 64, 3, 3] |           5,184 | cc3d0b87
squeeze_module.0.dec_att.aspp_deforms.1.atrous_conv.modulator_conv.bias           |                       [9] |               9 | e3a40df3
squeeze_module.0.dec_att.aspp_deforms.1.atrous_conv.regular_conv.weight           |           [256, 64, 3, 3] |         147,456 | 6526ea20
squeeze_module.0.dec_att.aspp_deforms.1.bn.weight                                 |                     [256] |             256 | 227ae2ec
squeeze_module.0.dec_att.aspp_deforms.1.bn.bias                                   |                     [256] |             256 | bcd42fb5
squeeze_module.0.dec_att.aspp_deforms.1.bn.running_mean                           |                     [256] |             256 | 74ecabd3
squeeze_module.0.dec_att.aspp_deforms.1.bn.running_var                            |                     [256] |             256 | 6992dbf2
squeeze_module.0.dec_att.aspp_deforms.1.bn.num_batches_tracked                    |                        [] |               1 | 62919499
squeeze_module.0.dec_att.aspp_deforms.2.atrous_conv.offset_conv.weight            |            [98, 64, 7, 7] |         307,328 | 82aa4b42
squeeze_module.0.dec_att.aspp_deforms.2.atrous_conv.offset_conv.bias              |                      [98] |              98 | 0e66e7a1
squeeze_module.0.dec_att.aspp_deforms.2.atrous_conv.modulator_conv.weight         |            [49, 64, 7, 7] |         153,664 | 6afebf87
squeeze_module.0.dec_att.aspp_deforms.2.atrous_conv.modulator_conv.bias           |                      [49] |              49 | 52c5e636
squeeze_module.0.dec_att.aspp_deforms.2.atrous_conv.regular_conv.weight           |           [256, 64, 7, 7] |         802,816 | de2bdfc2
squeeze_module.0.dec_att.aspp_deforms.2.bn.weight                                 |                     [256] |             256 | 28755281
squeeze_module.0.dec_att.aspp_deforms.2.bn.bias                                   |                     [256] |             256 | e9d21af5
squeeze_module.0.dec_att.aspp_deforms.2.bn.running_mean                           |                     [256] |             256 | 33e05b47
squeeze_module.0.dec_att.aspp_deforms.2.bn.running_var                            |                     [256] |             256 | 89ce8583
squeeze_module.0.dec_att.aspp_deforms.2.bn.num_batches_tracked                    |                        [] |               1 | 62919499
squeeze_module.0.dec_att.global_avg_pool.1.weight                                 |           [256, 64, 1, 1] |          16,384 | 8e0d12bc
squeeze_module.0.dec_att.global_avg_pool.2.weight                                 |                     [256] |             256 | b6dad270
squeeze_module.0.dec_att.global_avg_pool.2.bias                                   |                     [256] |             256 | 80798ec6
squeeze_module.0.dec_att.global_avg_pool.2.running_mean                           |                     [256] |             256 | d62408c9
squeeze_module.0.dec_att.global_avg_pool.2.running_var                            |                     [256] |             256 | dd026e4f
squeeze_module.0.dec_att.global_avg_pool.2.num_batches_tracked                    |                        [] |               1 | 62919499
squeeze_module.0.dec_att.conv1.weight                                             |          [64, 1280, 1, 1] |          81,920 | c6702f04
squeeze_module.0.dec_att.bn1.weight                                               |                      [64] |              64 | 2aac694e
squeeze_module.0.dec_att.bn1.bias                                                 |                      [64] |              64 | 70b107cc
squeeze_module.0.dec_att.bn1.running_mean                                         |                      [64] |              64 | d69b000e
squeeze_module.0.dec_att.bn1.running_var                                          |                      [64] |              64 | ce80f42f
squeeze_module.0.dec_att.bn1.num_batches_tracked                                  |                        [] |               1 | 62919499
squeeze_module.0.conv_out.weight                                                  |          [3072, 64, 3, 3] |       1,769,472 | d1ef7b9d
squeeze_module.0.conv_out.bias                                                    |                    [3072] |           3,072 | d180ad40
squeeze_module.0.bn_in.weight                                                     |                      [64] |              64 | 7e1bbbda
squeeze_module.0.bn_in.bias                                                       |                      [64] |              64 | 24a3d0ba
squeeze_module.0.bn_in.running_mean                                               |                      [64] |              64 | 84f73ead
squeeze_module.0.bn_in.running_var                                                |                      [64] |              64 | 8b8f82f7
squeeze_module.0.bn_in.num_batches_tracked                                        |                        [] |               1 | 62919499
squeeze_module.0.bn_out.weight                                                    |                    [3072] |           3,072 | ea7ee4e7
squeeze_module.0.bn_out.bias                                                      |                    [3072] |           3,072 | 323efb06
squeeze_module.0.bn_out.running_mean                                              |                    [3072] |           3,072 | dcc03821
squeeze_module.0.bn_out.running_var                                               |                    [3072] |           3,072 | 4beaadee
squeeze_module.0.bn_out.num_batches_tracked                                       |                        [] |               1 | 62919499
decoder.ipt_blk5.conv1.weight                                                     |          [64, 3072, 3, 3] |       1,769,472 | 0be031b1
decoder.ipt_blk5.conv1.bias                                                       |                      [64] |              64 | 08d71903
decoder.ipt_blk5.conv_out.weight                                                  |           [384, 64, 3, 3] |         221,184 | d93dda01
decoder.ipt_blk5.conv_out.bias                                                    |                     [384] |             384 | 688004b9
decoder.ipt_blk4.conv1.weight                                                     |           [64, 768, 3, 3] |         442,368 | 4feb37d3
decoder.ipt_blk4.conv1.bias                                                       |                      [64] |              64 | c4cc8eda
decoder.ipt_blk4.conv_out.weight                                                  |           [384, 64, 3, 3] |         221,184 | 7c0733c2
decoder.ipt_blk4.conv_out.bias                                                    |                     [384] |             384 | 5eb41830
decoder.ipt_blk3.conv1.weight                                                     |           [64, 192, 3, 3] |         110,592 | e7fbd379
decoder.ipt_blk3.conv1.bias                                                       |                      [64] |              64 | b92bb91a
decoder.ipt_blk3.conv_out.weight                                                  |           [192, 64, 3, 3] |         110,592 | af9cccfb
decoder.ipt_blk3.conv_out.bias                                                    |                     [192] |             192 | 04476cae
decoder.ipt_blk2.conv1.weight                                                     |            [64, 48, 3, 3] |          27,648 | 361a4b0b
decoder.ipt_blk2.conv1.bias                                                       |                      [64] |              64 | 1f0b0183
decoder.ipt_blk2.conv_out.weight                                                  |            [96, 64, 3, 3] |          55,296 | 07b4f946
decoder.ipt_blk2.conv_out.bias                                                    |                      [96] |              96 | 5873d22d
decoder.ipt_blk1.conv1.weight                                                     |             [64, 3, 3, 3] |           1,728 | 5cfd1cee
decoder.ipt_blk1.conv1.bias                                                       |                      [64] |              64 | 58221347
decoder.ipt_blk1.conv_out.weight                                                  |            [48, 64, 3, 3] |          27,648 | a6d1b562
decoder.ipt_blk1.conv_out.bias                                                    |                      [48] |              48 | b5fb9b93
decoder.decoder_block4.conv_in.weight                                             |          [64, 3456, 3, 3] |       1,990,656 | a2548eef
decoder.decoder_block4.conv_in.bias                                               |                      [64] |              64 | 65f2a12e
decoder.decoder_block4.dec_att.aspp1.atrous_conv.offset_conv.weight               |             [2, 64, 1, 1] |             128 | 75b8c306
decoder.decoder_block4.dec_att.aspp1.atrous_conv.offset_conv.bias                 |                       [2] |               2 | d6f40984
decoder.decoder_block4.dec_att.aspp1.atrous_conv.modulator_conv.weight            |             [1, 64, 1, 1] |              64 | 89230096
decoder.decoder_block4.dec_att.aspp1.atrous_conv.modulator_conv.bias              |                       [1] |               1 | be1a4070
decoder.decoder_block4.dec_att.aspp1.atrous_conv.regular_conv.weight              |           [256, 64, 1, 1] |          16,384 | 32f97ce9
decoder.decoder_block4.dec_att.aspp1.bn.weight                                    |                     [256] |             256 | 7d7be135
decoder.decoder_block4.dec_att.aspp1.bn.bias                                      |                     [256] |             256 | d120eccc
decoder.decoder_block4.dec_att.aspp1.bn.running_mean                              |                     [256] |             256 | b7ca4485
decoder.decoder_block4.dec_att.aspp1.bn.running_var                               |                     [256] |             256 | 188c644e
decoder.decoder_block4.dec_att.aspp1.bn.num_batches_tracked                       |                        [] |               1 | 62919499
decoder.decoder_block4.dec_att.aspp_deforms.0.atrous_conv.offset_conv.weight      |             [2, 64, 1, 1] |             128 | c669afa6
decoder.decoder_block4.dec_att.aspp_deforms.0.atrous_conv.offset_conv.bias        |                       [2] |               2 | 80602f4a
decoder.decoder_block4.dec_att.aspp_deforms.0.atrous_conv.modulator_conv.weight   |             [1, 64, 1, 1] |              64 | 97694e40
decoder.decoder_block4.dec_att.aspp_deforms.0.atrous_conv.modulator_conv.bias     |                       [1] |               1 | 0c7e81c7
decoder.decoder_block4.dec_att.aspp_deforms.0.atrous_conv.regular_conv.weight     |           [256, 64, 1, 1] |          16,384 | 6ac31c90
decoder.decoder_block4.dec_att.aspp_deforms.0.bn.weight                           |                     [256] |             256 | fa58f3db
decoder.decoder_block4.dec_att.aspp_deforms.0.bn.bias                             |                     [256] |             256 | 240406d9
decoder.decoder_block4.dec_att.aspp_deforms.0.bn.running_mean                     |                     [256] |             256 | cdb1359c
decoder.decoder_block4.dec_att.aspp_deforms.0.bn.running_var                      |                     [256] |             256 | 9e892548
decoder.decoder_block4.dec_att.aspp_deforms.0.bn.num_batches_tracked              |                        [] |               1 | 62919499
decoder.decoder_block4.dec_att.aspp_deforms.1.atrous_conv.offset_conv.weight      |            [18, 64, 3, 3] |          10,368 | 2afba13c
decoder.decoder_block4.dec_att.aspp_deforms.1.atrous_conv.offset_conv.bias        |                      [18] |              18 | f6ef9486
decoder.decoder_block4.dec_att.aspp_deforms.1.atrous_conv.modulator_conv.weight   |             [9, 64, 3, 3] |           5,184 | a1e40514
decoder.decoder_block4.dec_att.aspp_deforms.1.atrous_conv.modulator_conv.bias     |                       [9] |               9 | 73f78fca
decoder.decoder_block4.dec_att.aspp_deforms.1.atrous_conv.regular_conv.weight     |           [256, 64, 3, 3] |         147,456 | fd5ae7ec
decoder.decoder_block4.dec_att.aspp_deforms.1.bn.weight                           |                     [256] |             256 | 3736622e
decoder.decoder_block4.dec_att.aspp_deforms.1.bn.bias                             |                     [256] |             256 | 15a89649
decoder.decoder_block4.dec_att.aspp_deforms.1.bn.running_mean                     |                     [256] |             256 | 17f95f59
decoder.decoder_block4.dec_att.aspp_deforms.1.bn.running_var                      |                     [256] |             256 | fe0c7aaf
decoder.decoder_block4.dec_att.aspp_deforms.1.bn.num_batches_tracked              |                        [] |               1 | 62919499
decoder.decoder_block4.dec_att.aspp_deforms.2.atrous_conv.offset_conv.weight      |            [98, 64, 7, 7] |         307,328 | a7b49a0e
decoder.decoder_block4.dec_att.aspp_deforms.2.atrous_conv.offset_conv.bias        |                      [98] |              98 | b50dc4ef
decoder.decoder_block4.dec_att.aspp_deforms.2.atrous_conv.modulator_conv.weight   |            [49, 64, 7, 7] |         153,664 | ac0dd081
decoder.decoder_block4.dec_att.aspp_deforms.2.atrous_conv.modulator_conv.bias     |                      [49] |              49 | c04462d3
decoder.decoder_block4.dec_att.aspp_deforms.2.atrous_conv.regular_conv.weight     |           [256, 64, 7, 7] |         802,816 | 701bb965
decoder.decoder_block4.dec_att.aspp_deforms.2.bn.weight                           |                     [256] |             256 | e9fd4c02
decoder.decoder_block4.dec_att.aspp_deforms.2.bn.bias                             |                     [256] |             256 | d14234a6
decoder.decoder_block4.dec_att.aspp_deforms.2.bn.running_mean                     |                     [256] |             256 | 0ef88132
decoder.decoder_block4.dec_att.aspp_deforms.2.bn.running_var                      |                     [256] |             256 | 71cbe652
decoder.decoder_block4.dec_att.aspp_deforms.2.bn.num_batches_tracked              |                        [] |               1 | 62919499
decoder.decoder_block4.dec_att.global_avg_pool.1.weight                           |           [256, 64, 1, 1] |          16,384 | a5e1b052
decoder.decoder_block4.dec_att.global_avg_pool.2.weight                           |                     [256] |             256 | 19a7b255
decoder.decoder_block4.dec_att.global_avg_pool.2.bias                             |                     [256] |             256 | 5e60dc02
decoder.decoder_block4.dec_att.global_avg_pool.2.running_mean                     |                     [256] |             256 | 052138b4
decoder.decoder_block4.dec_att.global_avg_pool.2.running_var                      |                     [256] |             256 | b14f4e9b
decoder.decoder_block4.dec_att.global_avg_pool.2.num_batches_tracked              |                        [] |               1 | 62919499
decoder.decoder_block4.dec_att.conv1.weight                                       |          [64, 1280, 1, 1] |          81,920 | b835179a
decoder.decoder_block4.dec_att.bn1.weight                                         |                      [64] |              64 | 165395a2
decoder.decoder_block4.dec_att.bn1.bias                                           |                      [64] |              64 | 82c5c35e
decoder.decoder_block4.dec_att.bn1.running_mean                                   |                      [64] |              64 | 06c3c336
decoder.decoder_block4.dec_att.bn1.running_var                                    |                      [64] |              64 | 04ac55a5
decoder.decoder_block4.dec_att.bn1.num_batches_tracked                            |                        [] |               1 | 62919499
decoder.decoder_block4.conv_out.weight                                            |          [1536, 64, 3, 3] |         884,736 | 048a6027
decoder.decoder_block4.conv_out.bias                                              |                    [1536] |           1,536 | 769acf6c
decoder.decoder_block4.bn_in.weight                                               |                      [64] |              64 | 08665f75
decoder.decoder_block4.bn_in.bias                                                 |                      [64] |              64 | c192c4f7
decoder.decoder_block4.bn_in.running_mean                                         |                      [64] |              64 | 258306ee
decoder.decoder_block4.bn_in.running_var                                          |                      [64] |              64 | 04f5f2f9
decoder.decoder_block4.bn_in.num_batches_tracked                                  |                        [] |               1 | 62919499
decoder.decoder_block4.bn_out.weight                                              |                    [1536] |           1,536 | 435a836c
decoder.decoder_block4.bn_out.bias                                                |                    [1536] |           1,536 | 36cd96a8
decoder.decoder_block4.bn_out.running_mean                                        |                    [1536] |           1,536 | 6884a7e8
decoder.decoder_block4.bn_out.running_var                                         |                    [1536] |           1,536 | 3c55c5a0
decoder.decoder_block4.bn_out.num_batches_tracked                                 |                        [] |               1 | 62919499
decoder.decoder_block3.conv_in.weight                                             |          [64, 1920, 3, 3] |       1,105,920 | 55d163cd
decoder.decoder_block3.conv_in.bias                                               |                      [64] |              64 | d197f7d1
decoder.decoder_block3.dec_att.aspp1.atrous_conv.offset_conv.weight               |             [2, 64, 1, 1] |             128 | ad27ab1b
decoder.decoder_block3.dec_att.aspp1.atrous_conv.offset_conv.bias                 |                       [2] |               2 | 2a917fca
decoder.decoder_block3.dec_att.aspp1.atrous_conv.modulator_conv.weight            |             [1, 64, 1, 1] |              64 | 50e1d992
decoder.decoder_block3.dec_att.aspp1.atrous_conv.modulator_conv.bias              |                       [1] |               1 | 71f964e5
decoder.decoder_block3.dec_att.aspp1.atrous_conv.regular_conv.weight              |           [256, 64, 1, 1] |          16,384 | ce2a3968
decoder.decoder_block3.dec_att.aspp1.bn.weight                                    |                     [256] |             256 | 2c3c1d24
decoder.decoder_block3.dec_att.aspp1.bn.bias                                      |                     [256] |             256 | 8197ea1c
decoder.decoder_block3.dec_att.aspp1.bn.running_mean                              |                     [256] |             256 | 88e256bb
decoder.decoder_block3.dec_att.aspp1.bn.running_var                               |                     [256] |             256 | 395e7501
decoder.decoder_block3.dec_att.aspp1.bn.num_batches_tracked                       |                        [] |               1 | 62919499
decoder.decoder_block3.dec_att.aspp_deforms.0.atrous_conv.offset_conv.weight      |             [2, 64, 1, 1] |             128 | c718bd3b
decoder.decoder_block3.dec_att.aspp_deforms.0.atrous_conv.offset_conv.bias        |                       [2] |               2 | 8372af00
decoder.decoder_block3.dec_att.aspp_deforms.0.atrous_conv.modulator_conv.weight   |             [1, 64, 1, 1] |              64 | 72f31437
decoder.decoder_block3.dec_att.aspp_deforms.0.atrous_conv.modulator_conv.bias     |                       [1] |               1 | 4f9125ef
decoder.decoder_block3.dec_att.aspp_deforms.0.atrous_conv.regular_conv.weight     |           [256, 64, 1, 1] |          16,384 | f6585d47
decoder.decoder_block3.dec_att.aspp_deforms.0.bn.weight                           |                     [256] |             256 | cd6179ed
decoder.decoder_block3.dec_att.aspp_deforms.0.bn.bias                             |                     [256] |             256 | 8065b4a9
decoder.decoder_block3.dec_att.aspp_deforms.0.bn.running_mean                     |                     [256] |             256 | b95b6a37
decoder.decoder_block3.dec_att.aspp_deforms.0.bn.running_var                      |                     [256] |             256 | 3c3c3814
decoder.decoder_block3.dec_att.aspp_deforms.0.bn.num_batches_tracked              |                        [] |               1 | 62919499
decoder.decoder_block3.dec_att.aspp_deforms.1.atrous_conv.offset_conv.weight      |            [18, 64, 3, 3] |          10,368 | 4ffa870d
decoder.decoder_block3.dec_att.aspp_deforms.1.atrous_conv.offset_conv.bias        |                      [18] |              18 | b0b2a132
decoder.decoder_block3.dec_att.aspp_deforms.1.atrous_conv.modulator_conv.weight   |             [9, 64, 3, 3] |           5,184 | 32052d2d
decoder.decoder_block3.dec_att.aspp_deforms.1.atrous_conv.modulator_conv.bias     |                       [9] |               9 | b2eb1c23
decoder.decoder_block3.dec_att.aspp_deforms.1.atrous_conv.regular_conv.weight     |           [256, 64, 3, 3] |         147,456 | e9f361ac
decoder.decoder_block3.dec_att.aspp_deforms.1.bn.weight                           |                     [256] |             256 | 9e8ce3a2
decoder.decoder_block3.dec_att.aspp_deforms.1.bn.bias                             |                     [256] |             256 | cfdbd4fc
decoder.decoder_block3.dec_att.aspp_deforms.1.bn.running_mean                     |                     [256] |             256 | a4e80ab7
decoder.decoder_block3.dec_att.aspp_deforms.1.bn.running_var                      |                     [256] |             256 | 38b497b6
decoder.decoder_block3.dec_att.aspp_deforms.1.bn.num_batches_tracked              |                        [] |               1 | 62919499
decoder.decoder_block3.dec_att.aspp_deforms.2.atrous_conv.offset_conv.weight      |            [98, 64, 7, 7] |         307,328 | dbfb4b40
decoder.decoder_block3.dec_att.aspp_deforms.2.atrous_conv.offset_conv.bias        |                      [98] |              98 | 62902eb6
decoder.decoder_block3.dec_att.aspp_deforms.2.atrous_conv.modulator_conv.weight   |            [49, 64, 7, 7] |         153,664 | 82db3c22
decoder.decoder_block3.dec_att.aspp_deforms.2.atrous_conv.modulator_conv.bias     |                      [49] |              49 | 804bb6d9
decoder.decoder_block3.dec_att.aspp_deforms.2.atrous_conv.regular_conv.weight     |           [256, 64, 7, 7] |         802,816 | 56255ded
decoder.decoder_block3.dec_att.aspp_deforms.2.bn.weight                           |                     [256] |             256 | 45b5cb0b
decoder.decoder_block3.dec_att.aspp_deforms.2.bn.bias                             |                     [256] |             256 | 94b085a3
decoder.decoder_block3.dec_att.aspp_deforms.2.bn.running_mean                     |                     [256] |             256 | 9f344e4d
decoder.decoder_block3.dec_att.aspp_deforms.2.bn.running_var                      |                     [256] |             256 | bcd5aa8c
decoder.decoder_block3.dec_att.aspp_deforms.2.bn.num_batches_tracked              |                        [] |               1 | 62919499
decoder.decoder_block3.dec_att.global_avg_pool.1.weight                           |           [256, 64, 1, 1] |          16,384 | 25a5a5b2
decoder.decoder_block3.dec_att.global_avg_pool.2.weight                           |                     [256] |             256 | 0dd354dc
decoder.decoder_block3.dec_att.global_avg_pool.2.bias                             |                     [256] |             256 | 99cd2573
decoder.decoder_block3.dec_att.global_avg_pool.2.running_mean                     |                     [256] |             256 | e6c380d0
decoder.decoder_block3.dec_att.global_avg_pool.2.running_var                      |                     [256] |             256 | 9afc026b
decoder.decoder_block3.dec_att.global_avg_pool.2.num_batches_tracked              |                        [] |               1 | 62919499
decoder.decoder_block3.dec_att.conv1.weight                                       |          [64, 1280, 1, 1] |          81,920 | 7cd86786
decoder.decoder_block3.dec_att.bn1.weight                                         |                      [64] |              64 | 36908ca6
decoder.decoder_block3.dec_att.bn1.bias                                           |                      [64] |              64 | 9d2e824f
decoder.decoder_block3.dec_att.bn1.running_mean                                   |                      [64] |              64 | 2b71ce03
decoder.decoder_block3.dec_att.bn1.running_var                                    |                      [64] |              64 | 5523765c
decoder.decoder_block3.dec_att.bn1.num_batches_tracked                            |                        [] |               1 | 62919499
decoder.decoder_block3.conv_out.weight                                            |           [768, 64, 3, 3] |         442,368 | 68a32ed5
decoder.decoder_block3.conv_out.bias                                              |                     [768] |             768 | 70737362
decoder.decoder_block3.bn_in.weight                                               |                      [64] |              64 | 5a39afdc
decoder.decoder_block3.bn_in.bias                                                 |                      [64] |              64 | 79085571
decoder.decoder_block3.bn_in.running_mean                                         |                      [64] |              64 | 0d51d7f8
decoder.decoder_block3.bn_in.running_var                                          |                      [64] |              64 | 81033522
decoder.decoder_block3.bn_in.num_batches_tracked                                  |                        [] |               1 | 62919499
decoder.decoder_block3.bn_out.weight                                              |                     [768] |             768 | 9a46604b
decoder.decoder_block3.bn_out.bias                                                |                     [768] |             768 | a278c0f0
